"id","value","count","filename","land_policy","accretion","slr_scenario","yr","acres"
"Hillsborough",NA,3277.69710549712,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",3.23974792840968
"Manatee",0,18451.7772031575,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",18.2381425266994
"Manatee",1100,4947509.78673334,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4890.22751842255
"Manatee",1200,15596580.3637791,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",15416.0031563272
"Manatee",1800,544930.410417289,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",538.621206125477
"Manatee",1820,643356,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",635.907224232
"Manatee",1900,4508162.62800828,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4455.9671211012
"Manatee",2100,19137292.6120247,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",18915.7210381626
"Manatee",2200,1862240.91455738,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1840.67988924863
"Manatee",2400,450221,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",445.008341262
"Manatee",3200,7686937.64033487,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",7597.93827633507
"Manatee",4100,5914266.01199971,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5845.79064011277
"Manatee",4400,513131.306472683,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",507.190272206343
"Manatee",5200,2563076.13693607,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2533.40084142263
"Manatee",5400,22184135.935801,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",21927.2880099363
"Manatee",6110,5856398.90246785,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5788.59351597508
"Manatee",6120,133307.620140371,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",131.764184514386
"Manatee",6410,5225927.9107101,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5165.4221173599
"Manatee",6420,29733.0773151517,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",29.3888277459969
"Manatee",6425,42062,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",41.575006164
"Manatee",6510,25543,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",25.247263146
"Manatee",6600,79435.3642269932,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",78.5156615799731
"Manatee",7100,889,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",0.878707158
"Manatee",9113,1909065.82815585,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1886.96266399746
"Manatee",NA,418,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",0.413160396
"Pasco",0,10856.1236137971,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",10.7304314145966
"Pasco",1100,8838087.23041786,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",8735.75985646408
"Pasco",1200,15826860.0153503,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",15643.6166300926
"Pasco",1800,365371.160845821,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",361.140893545548
"Pasco",1820,480426.463713959,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",474.864086117079
"Pasco",1900,3593863.1388877,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",3552.25339146566
"Pasco",2100,12817016.2974744,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",12668.6208827823
