"id","value","count","basin_name","basin_huc8","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6510,9121,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,9.015392720404
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6600,3921,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,3.875600795604
"03100101_99000000_PEACE_RIVER",1100,1384072,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,1368.04655556573
"03100101_99000000_PEACE_RIVER",1200,10895647,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,10769.492012706
"03100101_99000000_PEACE_RIVER",1800,127884,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,126.403298175216
"03100101_99000000_PEACE_RIVER",1820,152236,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,150.473339127664
"03100101_99000000_PEACE_RIVER",1900,1413013,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,1396.65246289181
"03100101_99000000_PEACE_RIVER",3200,137938,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,136.340888177512
"03100101_99000000_PEACE_RIVER",4100,155849,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,154.044506093876
"03100101_99000000_PEACE_RIVER",5200,621106,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,613.914539085544
"03100101_99000000_PEACE_RIVER",5400,2519849,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,2490.67298882988
"03100101_99000000_PEACE_RIVER",6110,27524,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,27.205314026576
"03100101_99000000_PEACE_RIVER",6120,248330,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,245.45471705492
"03100101_99000000_PEACE_RIVER",6410,86174,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,85.176236409176
"03100101_99000000_PEACE_RIVER",6420,39788,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,39.327315596912
"03100101_99000000_PEACE_RIVER",6510,566521,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,559.961550198004
"03100101_99000000_PEACE_RIVER",9113,70488,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,69.671856383712
"03100101_99980000_MYAKKA_CUTOFF",5200,49,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,0.048432654676
"03100101_99980000_MYAKKA_CUTOFF",5400,36666,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,36.241463598984
"03100101_99980000_MYAKKA_CUTOFF",6120,954999,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,943.941566998476
"03100101_99980000_MYAKKA_CUTOFF",6410,86139,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,85.141641655836
"03100101_99980000_MYAKKA_CUTOFF",6420,104575,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_baseline_baseline_baseline_2025","baseline","baseline","baseline",2025,103.3641808723
